Trial,Id,ElapsedTime
358,Joystick,5127576.879008
358,Joystick,5127594.907008
358,Joystick,5127596.555008
358,Joystick,5127608.470016
358,Joystick,5127608.906016
358,NoGo,5127611.357024
358,Joystick,5127611.455008
358,Joystick,5127611.531008
359,ITI,5127617.469024
359,Joystick,5127618.417024
359,Go,5127624.905024
359,Response,5127625.026016
359,Joystick,5127625.172032
359,Hit,5127625.172032
360,ITI,5127625.172032
360,Joystick,5127625.542016
360,Joystick,5127626.744032
360,Joystick,5127627.201024
360,Joystick,5127627.280032
360,Go,5127655.463008
360,Response,5127655.587008
360,Joystick,5127655.882016
360,Hit,5127655.882016
361,ITI,5127655.882016
361,Joystick,5127655.923008
361,Joystick,5127659.062016
361,Go,5127662.298016
361,Response,5127662.416032
361,Joystick,5127662.635008
361,Hit,5127662.635008
362,ITI,5127662.635008
362,NoGo,5127673.299008
362,Response,5127673.416032
362,Joystick,5127673.645024
362,Joystick,5127673.710016
362,CorrectRejection,5127675.431008
363,ITI,5127675.434016
363,Go,5127680.659008
363,Joystick,5127680.691008
363,Joystick,5127681.199008
364,ITI,5127686.667008
364,Go,5127701.258016
364,Response,5127701.381024
364,Miss,5127703.382016
365,ITI,5127703.385024
365,Go,5127707.795008
365,Response,5127707.913024
365,Joystick,5127708.053024
365,Hit,5127708.053024
366,ITI,5127708.053024
366,Joystick,5127711.396032
366,Joystick,5127711.700032
366,Joystick,5127712.536032
366,Joystick,5127712.630016
366,Joystick,5127712.799008
366,Go,5127715.913024
366,Response,5127716.021024
366,Joystick,5127716.085024
366,Hit,5127716.085024
367,ITI,5127716.085024
367,Joystick,5127728.741024
